"Último: Tiempo (s)","Último: Angulo (rad)","Último: Velocidad 1 (rad/s)","Último: Aceleración 1 (rad/s²)","Último: Posición (m)","Último: Velocidad 2 (m/s)","Último: Aceleración 2 (m/s²)"
14.25,-74.5255590602,-4.64451506503,-0.996561455614,0.4165735,-0.495444444444,0.0286891975309
14.3,-74.7524518629,-4.79965544298,-4.78888180563,0.391706,-0.4862025,0.577383333333
14.35,-74.9967979582,-5.15841756701,-7.5146120572,0.3671815,-0.451330833333,1.41296944444
14.4,-75.258597346,-5.69171261623,-7.0782797442,0.344029,-0.356910555556,2.47055277778
14.45,-75.5727566114,-6.06017101387,-2.81191935043,0.328594,-0.197510833333,3.36177052469
14.5,-75.8869158767,-5.99229709851,1.77226334539,0.3225915,0.001715,3.75002746914
14.55,-76.1836218496,-5.69171261623,2.76343798232,0.3287655,0.203418055556,3.53385277778
14.6,-76.4454212374,-5.55596478552,0.538681867899,0.344372,0.373107777778,2.85785694444
14.65,-76.7246739177,-5.69171261623,-1.19048692806,0.367696,0.500303611111,1.89459861111
14.7,-77.0213798905,-5.74989025796,-1.77226334539,0.396851,0.568046111111,0.80605
14.75,-77.3006325708,-5.81776417331,-3.20623447774,0.427035,0.575668333333,-0.174125432099
14.8,-77.5973385437,-6.01168964576,-5.6351510201,0.4560185,0.540796666667,-0.931541419753
14.85,-77.8940445165,-6.3801480434,-7.94717359714,0.482258,0.472958888889,-1.43961546296
14.9,-78.2256570744,-6.90568607373,-8.33394717832,0.5043815,0.386961166667,-1.69295907407
14.95,-78.5921762173,-7.30614217433,-7.05242301461,0.5215315,0.291168888889,-1.70650969136
15,-78.9761486527,-7.54370087807,-5.79513953494,0.5294205,0.214756111111,-1.62503660494
